#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
 400.0000000    2.5161069651e+02    2.5223412384e+02    0.0000000000e+00    2.6039127747e+02    2.5976736421e+02    0.0000000000e+00
 402.0000000    2.5178745110e+02    2.5203988049e+02    0.0000000000e+00    2.6021454054e+02    2.5996162758e+02    0.0000000000e+00
 404.0000000    2.5197286108e+02    2.5185382903e+02    0.0000000000e+00    2.6002914717e+02    2.6014769915e+02    0.0000000000e+00
 406.0000000    2.5216655571e+02    2.5167636353e+02    0.0000000000e+00    2.5983546867e+02    2.6032518425e+02    0.0000000000e+00
 408.0000000    2.5236814327e+02    2.5150785733e+02    0.0000000000e+00    2.5963389846e+02    2.6049370998e+02    0.0000000000e+00
 410.0000000    2.5257721496e+02    2.5134866469e+02    0.0000000000e+00    2.5942484408e+02    2.6065292140e+02    0.0000000000e+00
 412.0000000    2.5279334615e+02    2.5119912845e+02    0.0000000000e+00    2.5920872948e+02    2.6080247637e+02    0.0000000000e+00
 414.0000000    2.5301609332e+02    2.5105957076e+02    0.0000000000e+00    2.5898599772e+02    2.6094205267e+02    0.0000000000e+00
 416.0000000    2.5324499991e+02    2.5093029096e+02    0.0000000000e+00    2.5875710748e+02    2.6107135092e+02    0.0000000000e+00
 418.0000000    2.5347959547e+02    2.5081156424e+02    0.0000000000e+00    2.5852252893e+02    2.6119009591e+02    0.0000000000e+00
 420.0000000    2.5371939869e+02    2.5070363725e+02    0.0000000000e+00    2.5828274169e+02    2.6129804110e+02    0.0000000000e+00
 422.0000000    2.5396392160e+02    2.5060674415e+02    0.0000000000e+00    2.5803823824e+02    2.6139495421e+02    0.0000000000e+00
 424.0000000    2.5421265120e+02    2.5052109219e+02    0.0000000000e+00    2.5778952565e+02    2.6148062580e+02    0.0000000000e+00
 426.0000000    2.5446507809e+02    2.5044687286e+02    0.0000000000e+00    2.5753711631e+02    2.6155486454e+02    0.0000000000e+00
 428.0000000    2.5472067784e+02    2.5038424969e+02    0.0000000000e+00    2.5728153175e+02    2.6161750570e+02    0.0000000000e+00
 430.0000000    2.5497891706e+02    2.5033336571e+02    0.0000000000e+00    2.5702330965e+02    2.6166840803e+02    0.0000000000e+00
 432.0000000    2.5523926649e+02    2.5029433847e+02    0.0000000000e+00    2.5676297703e+02    2.6170745460e+02    0.0000000000e+00
 434.0000000    2.5550117363e+02    2.5026725587e+02    0.0000000000e+00    2.5650109011e+02    2.6173455566e+02    0.0000000000e+00
 436.0000000    2.5576408916e+02    2.5025218461e+02    0.0000000000e+00    2.5623819387e+02    2.6174964557e+02    0.0000000000e+00
 438.0000000    2.5602746536e+02    2.5024916583e+02    0.0000000000e+00    2.5597483597e+02    2.6175268158e+02    0.0000000000e+00
 440.0000000    2.5629075292e+02    2.5025821788e+02    0.0000000000e+00    2.5571156549e+02    2.6174364715e+02    0.0000000000e+00
 442.0000000    2.5655339581e+02    2.5027933528e+02    0.0000000000e+00    2.5544894023e+02    2.6172254783e+02    0.0000000000e+00
 444.0000000    2.5681484263e+02    2.5031248375e+02    0.0000000000e+00    2.5518751424e+02    2.6168941731e+02    0.0000000000e+00
 446.0000000    2.5707453727e+02    2.5035760621e+02    0.0000000000e+00    2.5492783926e+02    2.6164431234e+02    0.0000000000e+00
 448.0000000    2.5733193836e+02    2.5041462196e+02    0.0000000000e+00    2.5467045558e+02    2.6158731428e+02    0.0000000000e+00
 450.0000000    2.5758649025e+02    2.5048341717e+02    0.0000000000e+00    2.5441592216e+02    2.6151853554e+02    0.0000000000e+00
 452.0000000    2.5783766639e+02    2.5056384904e+02    0.0000000000e+00    2.5416476662e+02    2.6143812034e+02    0.0000000000e+00
 454.0000000    2.5808492778e+02    2.5065575789e+02    0.0000000000e+00    2.5391752219e+02    2.6134622812e+02    0.0000000000e+00
 456.0000000    2.5832774957e+02    2.5075896131e+02    0.0000000000e+00    2.5367471627e+02    2.6124304157e+02    0.0000000000e+00
 458.0000000    2.5856560884e+02    2.5087324494e+02    0.0000000000e+00    2.5343687746e+02    2.6112877302e+02    0.0000000000e+00
 460.0000000    2.5879800142e+02    2.5099837726e+02    0.0000000000e+00    2.5320450388e+02    2.6100365657e+02    0.0000000000e+00
 462.0000000    2.5902443352e+02    2.5113410040e+02    0.0000000000e+00    2.5297809097e+02    2.6086794929e+02    0.0000000000e+00
 464.0000000    2.5924441292e+02    2.5128013328e+02    0.0000000000e+00    2.5275812935e+02    2.6072193197e+02    0.0000000000e+00
 466.0000000    2.5945746668e+02    2.5143617346e+02    0.0000000000e+00    2.5254509485e+02    2.6056590626e+02    0.0000000000e+00
 468.0000000    2.5966314313e+02    2.5160189927e+02    0.0000000000e+00    2.5233943819e+02    2.6040019464e+02    0.0000000000e+00
 470.0000000    2.5986099965e+02    2.5177696480e+02    0.0000000000e+00    2.5214160074e+02    2.6022514258e+02    0.0000000000e+00
 472.0000000    2.6005060770e+02    2.5196100482e+02    0.0000000000e+00    2.5195201181e+02    2.6004111708e+02    0.0000000000e+00
 474.0000000    2.6023155267e+02    2.5215363005e+02    0.0000000000e+00    2.5177108584e+02    2.5984850642e+02    0.0000000000e+00
 476.0000000    2.6040344496e+02    2.5235443684e+02    0.0000000000e+00    2.5159921306e+02    2.5964771434e+02    0.0000000000e+00
 478.0000000    2.6056591274e+02    2.5256300378e+02    0.0000000000e+00    2.5143676606e+02    2.5943916092e+02    0.0000000000e+00
 480.0000000    2.6071859980e+02    2.5277889204e+02    0.0000000000e+00    2.5128410047e+02    2.5922328613e+02    0.0000000000e+00
 482.0000000    2.6086109584e+02    2.5300152766e+02    0.0000000000e+00    2.5114162503e+02    2.5900066407e+02    0.0000000000e+00
 484.0000000    2.6099330763e+02    2.5323076752e+02    0.0000000000e+00    2.5100943501e+02    2.5877143757e+02    0.0000000000e+00
 486.0000000    2.6111473629e+02    2.5346582218e+02    0.0000000000e+00    2.5088802961e+02    2.5853639699e+02    0.0000000000e+00
 488.0000000    2.6122517034e+02    2.5370627121e+02    0.0000000000e+00    2.5077761940e+02    2.5829596145e+02    0.0000000000e+00
 490.0000000    2.6132437053e+02    2.5395161718e+02    0.0000000000e+00    2.5067844260e+02    2.5805062927e+02    0.0000000000e+00
 492.0000000    2.6141212123e+02    2.5420133154e+02    0.0000000000e+00    2.5059071513e+02    2.5780093011e+02    0.0000000000e+00
 494.0000000    2.6148822583e+02    2.5445487856e+02    0.0000000000e+00    2.5051463506e+02    2.5754739545e+02    0.0000000000e+00
 496.0000000    2.6155250973e+02    2.5471171563e+02    0.0000000000e+00    2.5045037678e+02    2.5729057080e+02    0.0000000000e+00
 498.0000000    2.6160482853e+02    2.5497130358e+02    0.0000000000e+00    2.5039808324e+02    2.5703099774e+02    0.0000000000e+00
 500.0000000    2.6164506482e+02    2.5523307450e+02    0.0000000000e+00    2.5035787214e+02    2.5676924206e+02    0.0000000000e+00
 502.0000000    2.6167312525e+02    2.5549646333e+02    0.0000000000e+00    2.5032983661e+02    2.5650586685e+02    0.0000000000e+00
 504.0000000    2.6168894438e+02    2.5576090188e+02    0.0000000000e+00    2.5031404283e+02    2.5624144193e+02    0.0000000000e+00
 506.0000000    2.6169247407e+02    2.5602582079e+02    0.0000000000e+00    2.5031053901e+02    2.5597653644e+02    0.0000000000e+00
 508.0000000    2.6168369169e+02    2.5629065009e+02    0.0000000000e+00    2.5031934785e+02    2.5571172061e+02    0.0000000000e+00
 510.0000000    2.6166260010e+02    2.5655481051e+02    0.0000000000e+00    2.5034046631e+02    2.5544757395e+02    0.0000000000e+00
 512.0000000    2.6162923572e+02    2.5681773082e+02    0.0000000000e+00    2.5037385744e+02    2.5518466759e+02    0.0000000000e+00
 514.0000000    2.6158365928e+02    2.5707883651e+02    0.0000000000e+00    2.5041946127e+02    2.5492357688e+02    0.0000000000e+00
 516.0000000    2.6152595501e+02    2.5733755769e+02    0.0000000000e+00    2.5047719295e+02    2.5466486738e+02    0.0000000000e+00
 518.0000000    2.6145624273e+02    2.5759334404e+02    0.0000000000e+00    2.5054693385e+02    2.5440909642e+02    0.0000000000e+00
 520.0000000    2.6137466392e+02    2.5784563314e+02    0.0000000000e+00    2.5062854088e+02    2.5415681859e+02    0.0000000000e+00
 522.0000000    2.6128139100e+02    2.5809388660e+02    0.0000000000e+00    2.5072184361e+02    2.5390857925e+02    0.0000000000e+00
 524.0000000    2.6117662979e+02    2.5833756153e+02    0.0000000000e+00    2.5082663458e+02    2.5366492147e+02    0.0000000000e+00
 526.0000000    2.6106061484e+02    2.5857612140e+02    0.0000000000e+00    2.5094267798e+02    2.5342637298e+02    0.0000000000e+00
 528.0000000    2.6093360297e+02    2.5880905372e+02    0.0000000000e+00    2.5106971960e+02    2.5319345484e+02    0.0000000000e+00
 530.0000000    2.6079587080e+02    2.5903584552e+02    0.0000000000e+00    2.5120748190e+02    2.5296667878e+02    0.0000000000e+00
 532.0000000    2.6064770820e+02    2.5925599152e+02    0.0000000000e+00    2.5135567527e+02    2.5274654842e+02    0.0000000000e+00
 534.0000000    2.6048943271e+02    2.5946899519e+02    0.0000000000e+00    2.5151398061e+02    2.5253355931e+02    0.0000000000e+00
 536.0000000    2.6032138420e+02    2.5967438455e+02    0.0000000000e+00    2.5168205891e+02    2.5232818506e+02    0.0000000000e+00
 538.0000000    2.6014392055e+02    2.5987169992e+02    0.0000000000e+00    2.5185955225e+02    2.5213088468e+02    0.0000000000e+00
 540.0000000    2.5995742312e+02    2.6006049200e+02    0.0000000000e+00    2.5204608025e+02    2.5194210909e+02    0.0000000000e+00
 542.0000000    2.5976228562e+02    2.6024033145e+02    0.0000000000e+00    2.5224124711e+02    2.5176228534e+02    0.0000000000e+00
 544.0000000    2.5955892499e+02    2.6041081435e+02    0.0000000000e+00    2.5244463765e+02    2.5159181864e+02    0.0000000000e+00
 546.0000000    2.5934777232e+02    2.6057156436e+02    0.0000000000e+00    2.5265581958e+02    2.5143108436e+02    0.0000000000e+00
 548.0000000    2.5912928932e+02    2.6072222632e+02    0.0000000000e+00    2.5287433302e+02    2.5128043878e+02    0.0000000000e+00
 550.0000000    2.5890395538e+02    2.6086246974e+02    0.0000000000e+00    2.5309969797e+02    2.5114021270e+02    0.0000000000e+00
 552.0000000    2.5867226592e+02    2.6099198419e+02    0.0000000000e+00    2.5333141948e+02    2.5101071509e+02    0.0000000000e+00
 554.0000000    2.5843472208e+02    2.6111048252e+02    0.0000000000e+00    2.5356899634e+02    2.5089223432e+02    0.0000000000e+00
 556.0000000    2.5819183891e+02    2.6121770292e+02    0.0000000000e+00    2.5381190955e+02    2.5078503047e+02    0.0000000000e+00
 558.0000000    2.5794415502e+02    2.6131341319e+02    0.0000000000e+00    2.5405962838e+02    2.5068933782e+02    0.0000000000e+00
 560.0000000    2.5769221527e+02    2.6139739981e+02    0.0000000000e+00    2.5431160124e+02    2.5060536946e+02    0.0000000000e+00
 562.0000000    2.5743657336e+02    2.6146947004e+02    0.0000000000e+00    2.5456727319e+02    2.5053331715e+02    0.0000000000e+00
 564.0000000    2.5717779727e+02    2.6152945296e+02    0.0000000000e+00    2.5482608634e+02    2.5047335476e+02    0.0000000000e+00
 566.0000000    2.5691644986e+02    2.6157720295e+02    0.0000000000e+00    2.5508746470e+02    2.5042562475e+02    0.0000000000e+00
 568.0000000    2.5665311765e+02    2.6161260253e+02    0.0000000000e+00    2.5535082955e+02    2.5039024489e+02    0.0000000000e+00
 570.0000000    2.5638838566e+02    2.6163556656e+02    0.0000000000e+00    2.5561559421e+02    2.5036730077e+02    0.0000000000e+00
 572.0000000    2.5612283901e+02    2.6164603594e+02    0.0000000000e+00    2.5588117349e+02    2.5035685194e+02    0.0000000000e+00
 574.0000000    2.5585706152e+02    2.6164397593e+02    0.0000000000e+00    2.5614698340e+02    2.5035893536e+02    0.0000000000e+00
 576.0000000    2.5559164577e+02    2.6162937733e+02    0.0000000000e+00    2.5641243132e+02    2.5037355821e+02    0.0000000000e+00
 578.0000000    2.5532718375e+02    2.6160225852e+02    0.0000000000e+00    2.5667692651e+02    2.5040070039e+02    0.0000000000e+00
 580.0000000    2.5506426012e+02    2.6156267431e+02    0.0000000000e+00    2.5693988307e+02    2.5044030737e+02    0.0000000000e+00
 582.0000000    2.5480346464e+02    2.6151070618e+02    0.0000000000e+00    2.5720070889e+02    2.5049229772e+02    0.0000000000e+00
 584.0000000    2.5454538076e+02    2.6144646678e+02    0.0000000000e+00    2.5745882226e+02    2.5055656459e+02    0.0000000000e+00
 586.0000000    2.5429059564e+02    2.6137008631e+02    0.0000000000e+00    2.5771364239e+02    2.5063297072e+02    0.0000000000e+00
 588.0000000    2.5403966812e+02    2.6128173082e+02    0.0000000000e+00    2.5796460606e+02    2.5072135203e+02    0.0000000000e+00
 590.0000000    2.5379315821e+02    2.6118158795e+02    0.0000000000e+00    2.5821114677e+02    2.5082152184e+02    0.0000000000e+00
 592.0000000    2.5355162388e+02    2.6106987680e+02    0.0000000000e+00    2.5845270844e+02    2.5093326238e+02    0.0000000000e+00
 594.0000000    2.5331561974e+02    2.6094683757e+02    0.0000000000e+00    2.5868874601e+02    2.5105633026e+02    0.0000000000e+00
 596.0000000    2.5308566867e+02    2.6081274280e+02    0.0000000000e+00    2.5891873013e+02    2.5119045323e+02    0.0000000000e+00
 598.0000000    2.5286229636e+02    2.6066787825e+02    0.0000000000e+00    2.5914213470e+02    2.5133534486e+02    0.0000000000e+00
 600.0000000    2.5264601193e+02    2.6051256803e+02    0.0000000000e+00    2.5935845095e+02    2.5149068821e+02    0.0000000000e+00
 602.0000000    2.5243741536e+02    2.6034723317e+02    0.0000000000e+00    2.5956707983e+02    2.5165605758e+02    0.0000000000e+00
 604.0000000    2.5223665719e+02    2.6017199573e+02    0.0000000000e+00    2.5976786847e+02    2.5183132889e+02    0.0000000000e+00
 606.0000000    2.5204448802e+02    2.5998746855e+02    0.0000000000e+00    2.5996006875e+02    2.5201588726e+02    0.0000000000e+00
 608.0000000    2.5186127657e+02    2.5979400263e+02    0.0000000000e+00    2.6014331039e+02    2.5220938517e+02    0.0000000000e+00
 610.0000000    2.5168743468e+02    2.5959202196e+02    0.0000000000e+00    2.6031718171e+02    2.5241140023e+02    0.0000000000e+00
 612.0000000    2.5152336206e+02    2.5938196950e+02    0.0000000000e+00    2.6048128485e+02    2.5262148666e+02    0.0000000000e+00
 614.0000000    2.5136942810e+02    2.5916431607e+02    0.0000000000e+00    2.6063524934e+02    2.5283917366e+02    0.0000000000e+00
 616.0000000    2.5122599360e+02    2.5893955187e+02    0.0000000000e+00    2.6077871460e+02    2.5306397395e+02    0.0000000000e+00
 618.0000000    2.5109339368e+02    2.5870817711e+02    0.0000000000e+00    2.6091134429e+02    2.5329538328e+02    0.0000000000e+00
 620.0000000    2.5097194099e+02    2.5847071494e+02    0.0000000000e+00    2.6103282560e+02    2.5353288136e+02    0.0000000000e+00
 622.0000000    2.5086192508e+02    2.5822769211e+02    0.0000000000e+00    2.6114286933e+02    2.5377594405e+02    0.0000000000e+00
 624.0000000    2.5076359597e+02    2.5797965788e+02    0.0000000000e+00    2.6124122676e+02    2.5402401381e+02    0.0000000000e+00
 626.0000000    2.5067718402e+02    2.5772717154e+02    0.0000000000e+00    2.6132766534e+02    2.5427653778e+02    0.0000000000e+00
 628.0000000    2.5060289467e+02    2.5747080386e+02    0.0000000000e+00    2.6140198261e+02    2.5453294350e+02    0.0000000000e+00
 630.0000000    2.5054090150e+02    2.5721113625e+02    0.0000000000e+00    2.6146400285e+02    2.5479264693e+02    0.0000000000e+00
 632.0000000    2.5049135416e+02    2.5694875514e+02    0.0000000000e+00    2.6151357644e+02    2.5505506385e+02    0.0000000000e+00
 634.0000000    2.5045437730e+02    2.5668426523e+02    0.0000000000e+00    2.6155058020e+02    2.5531959127e+02    0.0000000000e+00
 636.0000000    2.5043006490e+02    2.5641827331e+02    0.0000000000e+00    2.6157491850e+02    2.5558562060e+02    0.0000000000e+00
 638.0000000    2.5041848087e+02    2.5615138382e+02    0.0000000000e+00    2.6158652912e+02    2.5585254633e+02    0.0000000000e+00
 640.0000000    2.5041966789e+02    2.5588420288e+02    0.0000000000e+00    2.6158536851e+02    2.5611976402e+02    0.0000000000e+00
 642.0000000    2.5043364383e+02    2.5561734816e+02    0.0000000000e+00    2.6157141688e+02    2.5638665624e+02    0.0000000000e+00
 644.0000000    2.5046039828e+02    2.5535143733e+02    0.0000000000e+00    2.6154468633e+02    2.5665260259e+02    0.0000000000e+00
 646.0000000    2.5049988626e+02    2.5508708104e+02    0.0000000000e+00    2.6150522223e+02    2.5691699479e+02    0.0000000000e+00
 648.0000000    2.5055203334e+02    2.5482488356e+02    0.0000000000e+00    2.6145309923e+02    2.5717922800e+02    0.0000000000e+00
 650.0000000    2.5061673313e+02    2.5456545274e+02    0.0000000000e+00    2.6138842359e+02    2.5743869809e+02    0.0000000000e+00
 652.0000000    2.5069384716e+02    2.5430937857e+02    0.0000000000e+00    2.6131133224e+02    2.5769480305e+02    0.0000000000e+00
 654.0000000    2.5078320211e+02    2.5405725231e+02    0.0000000000e+00    2.6122200067e+02    2.5794696693e+02    0.0000000000e+00
 656.0000000    2.5088459361e+02    2.5380964406e+02    0.0000000000e+00    2.6112063234e+02    2.5819460935e+02    0.0000000000e+00
 658.0000000    2.5099779039e+02    2.5356713036e+02    0.0000000000e+00    2.6100745681e+02    2.5843715493e+02    0.0000000000e+00
 660.0000000    2.5112253936e+02    2.5333028152e+02    0.0000000000e+00    2.6088273237e+02    2.5867403936e+02    0.0000000000e+00
 662.0000000    2.5125855936e+02    2.5309964803e+02    0.0000000000e+00    2.6074673576e+02    2.5890470877e+02    0.0000000000e+00
 664.0000000    2.5140554560e+02    2.5287578128e+02    0.0000000000e+00    2.6059977332e+02    2.5912861196e+02    0.0000000000e+00
 666.0000000    2.5156317015e+02    2.5265920763e+02    0.0000000000e+00    2.6044217250e+02    2.5934521870e+02    0.0000000000e+00
 668.0000000    2.5173107534e+02    2.5245044302e+02    0.0000000000e+00    2.6027429115e+02    2.5955401639e+02    0.0000000000e+00
 670.0000000    2.5190888791e+02    2.5224998404e+02    0.0000000000e+00    2.6009650247e+02    2.5975450863e+02    0.0000000000e+00
 672.0000000    2.5209620277e+02    2.5205831299e+02    0.0000000000e+00    2.5990920931e+02    2.5994621382e+02    0.0000000000e+00
 674.0000000    2.5229259339e+02    2.5187589098e+02    0.0000000000e+00    2.5971284009e+02    2.6012867048e+02    0.0000000000e+00
 676.0000000    2.5249761287e+02    2.5170315863e+02    0.0000000000e+00    2.5950784107e+02    2.6030143596e+02    0.0000000000e+00
 678.0000000    2.5271079301e+02    2.5154052466e+02    0.0000000000e+00    2.5929468304e+02    2.6046410212e+02    0.0000000000e+00
 680.0000000    2.5293164017e+02    2.5138837492e+02    0.0000000000e+00    2.5907385691e+02    2.6061628466e+02    0.0000000000e+00
 682.0000000    2.5315964310e+02    2.5124707574e+02    0.0000000000e+00    2.5884587616e+02    2.6075761778e+02    0.0000000000e+00
 684.0000000    2.5339426929e+02    2.5111697065e+02    0.0000000000e+00    2.5861127201e+02    2.6088775644e+02    0.0000000000e+00
 686.0000000    2.5363498264e+02    2.5099837943e+02    0.0000000000e+00    2.5837058418e+02    2.6100638115e+02    0.0000000000e+00
 688.0000000    2.5388121714e+02    2.5089159424e+02    0.0000000000e+00    2.5812436592e+02    2.6111319750e+02    0.0000000000e+00
 690.0000000    2.5413240521e+02    2.5079687330e+02    0.0000000000e+00    2.5787320040e+02    2.6120795159e+02    0.0000000000e+00
 692.0000000    2.5438795462e+02    2.5071445065e+02    0.0000000000e+00    2.5761767897e+02    2.6129040907e+02    0.0000000000e+00
 694.0000000    2.5464726400e+02    2.5064453463e+02    0.0000000000e+00    2.5735839108e+02    2.6136035964e+02    0.0000000000e+00
 696.0000000    2.5490972965e+02    2.5058730143e+02    0.0000000000e+00    2.5709595179e+02    2.6141762620e+02    0.0000000000e+00
 698.0000000    2.5517472840e+02    2.5054290095e+02    0.0000000000e+00    2.5683097610e+02    2.6146205815e+02    0.0000000000e+00
 700.0000000    2.5544163372e+02    2.5051145786e+02    0.0000000000e+00    2.5656409442e+02    2.6149353393e+02    0.0000000000e+00
 702.0000000    2.5570981066e+02    2.5049306029e+02    0.0000000000e+00    2.5629593965e+02    2.6151196652e+02    0.0000000000e+00
 704.0000000    2.5597862782e+02    2.5048776113e+02    0.0000000000e+00    2.5602714664e+02    2.6151729882e+02    0.0000000000e+00
 706.0000000    2.5624744942e+02    2.5049559149e+02    0.0000000000e+00    2.5575835246e+02    2.6150950199e+02    0.0000000000e+00
 708.0000000    2.5651563098e+02    2.5051655002e+02    0.0000000000e+00    2.5549019838e+02    2.6148857435e+02    0.0000000000e+00
 710.0000000    2.5678253018e+02    2.5055060195e+02    0.0000000000e+00    2.5522332450e+02    2.6145455416e+02    0.0000000000e+00
 712.0000000    2.5704751060e+02    2.5059768058e+02    0.0000000000e+00    2.5495837023e+02    2.6140750779e+02    0.0000000000e+00
 714.0000000    2.5730993344e+02    2.5065768871e+02    0.0000000000e+00    2.5469597301e+02    2.6134753016e+02    0.0000000000e+00
 716.0000000    2.5756916556e+02    2.5073049914e+02    0.0000000000e+00    2.5443676559e+02    2.6127475048e+02    0.0000000000e+00
 718.0000000    2.5782458439e+02    2.5081594594e+02    0.0000000000e+00    2.5418137782e+02    2.6118933372e+02    0.0000000000e+00
 720.0000000    2.5807557682e+02    2.5091383807e+02    0.0000000000e+00    2.5393041735e+02    2.6109147461e+02    0.0000000000e+00
 722.0000000    2.5832139495e+02    2.5102390047e+02    0.0000000000e+00    2.5368462508e+02    2.6098144562e+02    0.0000000000e+00
 724.0000000    2.5856181703e+02    2.5114603270e+02    0.0000000000e+00    2.5344422482e+02    2.6085934622e+02    0.0000000000e+00
 726.0000000    2.5879590889e+02    2.5127981084e+02    0.0000000000e+00    2.5321015952e+02    2.6072559824e+02    0.0000000000e+00
 728.0000000    2.5902319048e+02    2.5142496541e+02    0.0000000000e+00    2.5298290834e+02    2.6058047449e+02    0.0000000000e+00
 730.0000000    2.5924310902e+02    2.5158116547e+02    0.0000000000e+00    2.5276301871e+02    2.6042430647e+02    0.0000000000e+00
 732.0000000    2.5945512626e+02    2.5174804112e+02    0.0000000000e+00    2.5255102947e+02    2.6025746185e+02    0.0000000000e+00
 734.0000000    2.5965872651e+02    2.5192519921e+02    0.0000000000e+00    2.5234745911e+02    2.6008033524e+02    0.0000000000e+00
 736.0000000    2.5985340548e+02    2.5211222403e+02    0.0000000000e+00    2.5215280916e+02    2.5989334193e+02    0.0000000000e+00
 738.0000000    2.6003867773e+02    2.5230866562e+02    0.0000000000e+00    2.5196756731e+02    2.5969692979e+02    0.0000000000e+00
 740.0000000    2.6021407752e+02    2.5251406140e+02    0.0000000000e+00    2.5179219719e+02    2.5949156302e+02    0.0000000000e+00
 742.0000000    2.6037916599e+02    2.5272792240e+02    0.0000000000e+00    2.5162713901e+02    2.5927773287e+02    0.0000000000e+00
 744.0000000    2.6053353358e+02    2.5294973344e+02    0.0000000000e+00    2.5147280271e+02    2.5905595119e+02    0.0000000000e+00
 746.0000000    2.6067679231e+02    2.5317895992e+02    0.0000000000e+00    2.5132957730e+02    2.5882675624e+02    0.0000000000e+00
 748.0000000    2.6080857492e+02    2.5341504800e+02    0.0000000000e+00    2.5119782845e+02    2.5859069832e+02    0.0000000000e+00
 750.0000000    2.6092853979e+02    2.5365742358e+02    0.0000000000e+00    2.5107789783e+02    2.5834834881e+02    0.0000000000e+00
 752.0000000    2.6103637970e+02    2.5390550876e+02    0.0000000000e+00    2.5097009036e+02    2.5810029741e+02    0.0000000000e+00
 754.0000000    2.6113181277e+02    2.5415869142e+02    0.0000000000e+00    2.5087469147e+02    2.5784714224e+02    0.0000000000e+00
 756.0000000    2.6121459842e+02    2.5441635123e+02    0.0000000000e+00    2.5079194163e+02    2.5758950722e+02    0.0000000000e+00
 758.0000000    2.6128451907e+02    2.5467786514e+02    0.0000000000e+00    2.5072205671e+02    2.5732802417e+02    0.0000000000e+00
 760.0000000    2.6134138978e+02    2.5494259014e+02    0.0000000000e+00    2.5066522268e+02    2.5706332922e+02    0.0000000000e+00
 762.0000000    2.6138505294e+02    2.5520987167e+02    0.0000000000e+00    2.5062159587e+02    2.5679607366e+02    0.0000000000e+00
 764.0000000    2.6141538652e+02    2.5547904941e+02    0.0000000000e+00    2.5059129867e+02    2.5652692500e+02    0.0000000000e+00
 766.0000000    2.6143229636e+02    2.5574946447e+02    0.0000000000e+00    2.5057442712e+02    2.5625654175e+02    0.0000000000e+00
 768.0000000    2.6143572504e+02    2.5602044938e+02    0.0000000000e+00    2.5057103669e+02    2.5598558640e+02    0.0000000000e+00
 770.0000000    2.6142564795e+02    2.5629132666e+02    0.0000000000e+00    2.5058115201e+02    2.5571473468e+02    0.0000000000e+00
 772.0000000    2.6140207439e+02    2.5656142238e+02    0.0000000000e+00    2.5060476426e+02    2.5544466863e+02    0.0000000000e+00
 774.0000000    2.6136504573e+02    2.5683006490e+02    0.0000000000e+00    2.5064183112e+02    2.5517605615e+02    0.0000000000e+00
 776.0000000    2.6131463867e+02    2.5709658377e+02    0.0000000000e+00    2.5069227632e+02    2.5490956817e+02    0.0000000000e+00
 778.0000000    2.6125096504e+02    2.5736030994e+02    0.0000000000e+00    2.5075598885e+02    2.5464587197e+02    0.0000000000e+00
 780.0000000    2.6117417356e+02    2.5762057827e+02    0.0000000000e+00    2.5083281824e+02    2.5438562983e+02    0.0000000000e+00
 782.0000000    2.6108444421e+02    2.5787673655e+02    0.0000000000e+00    2.5092258610e+02    2.5412950375e+02    0.0000000000e+00
 784.0000000    2.6098198623e+02    2.5812813392e+02    0.0000000000e+00    2.5102508370e+02    2.5387812870e+02    0.0000000000e+00
 786.0000000    2.6086705145e+02    2.5837413960e+02    0.0000000000e+00    2.5114006218e+02    2.5363215334e+02    0.0000000000e+00
 788.0000000    2.6073990887e+02    2.5861412155e+02    0.0000000000e+00    2.5126724835e+02    2.5339220207e+02    0.0000000000e+00
 790.0000000    2.6060086911e+02    2.5884747520e+02    0.0000000000e+00    2.5140632976e+02    2.5315888031e+02    0.0000000000e+00
 792.0000000    2.6045026645e+02    2.5907360066e+02    0.0000000000e+00    2.5155697395e+02    2.5293278573e+02    0.0000000000e+00
 794.0000000    2.6028847409e+02    2.5929191926e+02    0.0000000000e+00    2.5171880981e+02    2.5271449577e+02    0.0000000000e+00
 796.0000000    2.6011588477e+02    2.5950187141e+02    0.0000000000e+00    2.5189144397e+02    2.5250457302e+02    0.0000000000e+00
 798.0000000    2.5993292375e+02    2.5970291628e+02    0.0000000000e+00    2.5207444863e+02    2.5230355870e+02    0.0000000000e+00
 800.0000000    2.5974004423e+02    2.5989453874e+02    0.0000000000e+00    2.5226737103e+02    2.5211196838e+02    0.0000000000e+00
 802.0000000    2.5953772613e+02    2.6007623996e+02    0.0000000000e+00    2.5246973069e+02    2.5193029807e+02    0.0000000000e+00
 804.0000000    2.5932647269e+02    2.6024754925e+02    0.0000000000e+00    2.5268102743e+02    2.5175902134e+02    0.0000000000e+00
 806.0000000    2.5910681174e+02    2.6040801661e+02    0.0000000000e+00    2.5290073197e+02    2.5159858583e+02    0.0000000000e+00
 808.0000000    2.5887929503e+02    2.6055722596e+02    0.0000000000e+00    2.5312829005e+02    2.5144940761e+02    0.0000000000e+00
 810.0000000    2.5864449844e+02    2.6069478494e+02    0.0000000000e+00    2.5336312806e+02    2.5131188017e+02    0.0000000000e+00
 812.0000000    2.5840301581e+02    2.6082033308e+02    0.0000000000e+00    2.5360465761e+02    2.5118636414e+02    0.0000000000e+00
 814.0000000    2.5815545110e+02    2.6093353427e+02    0.0000000000e+00    2.5385226357e+02    2.5107319747e+02    0.0000000000e+00
